account_age_bucket,analytic_vertical,is_alpha_seller,order_payment_type,order_sales_channel,refund_mode,ret_amnt_bucket,return_action,return_amount,return_from_address_pincode,return_from_address_state,return_id,return_id_14_21days,return_id_7_14days,return_id_7days,return_id_last_day,return_reason,return_request_channel,seller_id,ratio_7days,ratio_7_14days,ratio_14_21days,ratio_21_28days,max_ratio,score
,,0.0,,,,,wait_replace,54475.0,,,0.0,0.0,0.0,16.0,39,MFG_DEFECT_POOR_FINISH,,,2.2941176470588234,39.0,39.0,39.0,39.0,181.23529411764707
,,0.0,,,,299-750,wait_refund,17900.0,,,0.0,0.0,0.0,17.0,39,MFG_DEFECT_POOR_FINISH,,,2.1666666666666665,39.0,39.0,39.0,39.0,180.91666666666669
>700,,,COD,,,,,31459.0,,,0.0,0.0,0.0,9.0,38,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.8,38.0,38.0,38.0,38.0,180.5
>700,,,,AndroidApp,,,wait_refund,31311.0,,,0.0,0.0,0.0,9.0,38,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.8,38.0,38.0,38.0,38.0,180.5
>700,,,,AndroidApp,,,,39089.0,,,0.0,0.0,0.0,19.0,39,DAMAGED_BROKEN_PRODUCT,SELF_SERVE,,1.95,39.0,39.0,39.0,39.0,180.375
,,0.0,,,NEFT,,wait_refund,25230.0,,,0.0,0.0,0.0,11.0,38,MFG_DEFECT_POOR_FINISH,,,3.1666666666666665,38.0,38.0,38.0,38.0,178.91666666666669
,,0.0,COD,,NEFT,,wait_refund,25230.0,,,0.0,0.0,0.0,11.0,38,MFG_DEFECT_POOR_FINISH,,,3.1666666666666665,38.0,38.0,38.0,38.0,178.91666666666669
,,0.0,COD,,NEFT,,,25230.0,,,0.0,0.0,0.0,12.0,38,MFG_DEFECT_POOR_FINISH,,,2.923076923076923,38.0,38.0,38.0,38.0,178.30769230769232
,,0.0,,,NEFT,,,25230.0,,,0.0,0.0,0.0,12.0,38,MFG_DEFECT_POOR_FINISH,,,2.923076923076923,38.0,38.0,38.0,38.0,178.30769230769232
,,,,,,299-750,wait_refund,17371.0,,,0.0,0.0,0.0,14.0,38,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.533333333333333,38.0,38.0,38.0,38.0,177.33333333333331
,,,Prepaid,AndroidApp,,,,38915.0,,,0.0,0.0,0.0,14.0,38,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.533333333333333,38.0,38.0,38.0,38.0,177.33333333333331
>700,,0.0,COD,,,,,33078.0,,,0.0,0.0,0.0,8.0,37,MFG_DEFECT_POOR_FINISH,,,4.111111111111111,37.0,37.0,37.0,37.0,176.77777777777777
>700,,0.0,,AndroidApp,,,wait_refund,28175.0,,,0.0,0.0,0.0,8.0,37,MFG_DEFECT_POOR_FINISH,,,4.111111111111111,37.0,37.0,37.0,37.0,176.77777777777777
,,,,,,299-750,wait_refund,28894.0,,,0.0,0.0,7.5,35.57142857142857,63,,,4ab354c529074ce5,1.72265625,7.411764705882353,63.0,63.0,63.0,176.6301700367647
,,0.0,,,,299-750,wait_refund,28894.0,,,0.0,0.0,7.5,35.57142857142857,63,,,4ab354c529074ce5,1.72265625,7.411764705882353,63.0,63.0,63.0,176.6301700367647
,,,,AndroidApp,,299-750,,19654.0,,,0.0,0.0,0.0,17.0,38,MFG_DEFECT_POOR_FINISH,,,2.111111111111111,38.0,38.0,38.0,38.0,176.27777777777777
,,0.0,,,NEFT,,,22231.0,,,0.0,0.0,0.0,9.0,37,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.7,37.0,37.0,37.0,37.0,175.75
,,0.0,,,NEFT,,wait_refund,22231.0,,,0.0,0.0,0.0,9.0,37,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.7,37.0,37.0,37.0,37.0,175.75
,,0.0,COD,,NEFT,,,22231.0,,,0.0,0.0,0.0,9.0,37,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.7,37.0,37.0,37.0,37.0,175.75
,,,,,,299-750,wait_refund,28253.0,,,0.0,0.0,7.5,33.57142857142857,62,,SELF_SERVE,4ab354c529074ce5,1.7933884297520661,7.294117647058823,62.0,62.0,62.0,174.07170636849781
,,0.0,,,,299-750,wait_refund,28253.0,,,0.0,0.0,7.5,33.57142857142857,62,,SELF_SERVE,4ab354c529074ce5,1.7933884297520661,7.294117647058823,62.0,62.0,62.0,174.07170636849781
,,0.0,,AndroidApp,,,wait_refund,21239.0,,,0.0,0.0,0.0,12.0,37,INSTALL_ASSEMBLY_ISSUE,,,2.8461538461538463,37.0,37.0,37.0,37.0,173.6153846153846
,,0.0,,AndroidApp,,,wait_refund,21239.0,,,0.0,0.0,0.0,12.0,37,INSTALL_ASSEMBLY_ISSUE,SELF_SERVE,,2.8461538461538463,37.0,37.0,37.0,37.0,173.6153846153846
,,,,,,299-750,,19499.0,,,0.0,0.0,0.0,14.0,37,DAMAGED_BROKEN_PRODUCT,,,2.466666666666667,37.0,37.0,37.0,37.0,172.66666666666669
,,0.0,,,,299-750,wait_refund,16892.0,,,0.0,0.0,0.0,14.0,37,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.466666666666667,37.0,37.0,37.0,37.0,172.66666666666669
,,,Prepaid,,,,,38072.0,,,0.0,0.0,0.0,14.0,37,DAMAGED_BROKEN_PRODUCT,SELF_SERVE,,2.466666666666667,37.0,37.0,37.0,37.0,172.66666666666669
,,0.0,,,,,wait_refund,36753.0,,,0.0,0.0,0.0,15.0,37,DAMAGED_BROKEN_PRODUCT,,,2.3125,37.0,37.0,37.0,37.0,172.28125
,,,,AndroidApp,,299-750,,27616.0,,,0.0,0.0,9.0,36.57142857142857,62,,,4ab354c529074ce5,1.6501901140684412,6.2,62.0,62.0,62.0,171.5254752851711
,,0.0,,AndroidApp,,299-750,,27616.0,,,0.0,0.0,9.0,36.57142857142857,62,,,4ab354c529074ce5,1.6501901140684412,6.2,62.0,62.0,62.0,171.5254752851711
,,,COD,,,,wait_refund,24028.0,,,0.0,0.0,0.0,10.0,36,INSTALL_ASSEMBLY_ISSUE,,,3.272727272727273,36.0,36.0,36.0,36.0,170.1818181818182
,,,COD,,,,wait_refund,24028.0,,,0.0,0.0,0.0,10.0,36,INSTALL_ASSEMBLY_ISSUE,SELF_SERVE,,3.272727272727273,36.0,36.0,36.0,36.0,170.1818181818182
>700,,,Prepaid,AndroidApp,,,,49917.0,,,0.0,0.0,0.0,11.0,36,MFG_DEFECT_POOR_FINISH,,,3.0,36.0,36.0,36.0,36.0,169.5
>700,,0.0,Prepaid,,,,,33541.0,,,0.0,0.0,0.0,11.0,36,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.0,36.0,36.0,36.0,36.0,169.5
,,,COD,,,299-750,,18362.0,,,0.0,0.0,0.0,11.0,36,MFG_DEFECT_POOR_FINISH,,,3.0,36.0,36.0,36.0,36.0,169.5
,,0.0,,AndroidApp,,299-750,,26975.0,,,0.0,0.0,9.0,33.714285714285715,61,,SELF_SERVE,4ab354c529074ce5,1.7572016460905349,6.1,61.0,61.0,61.0,169.09300411522634
,,,,AndroidApp,,299-750,,26975.0,,,0.0,0.0,9.0,33.714285714285715,61,,SELF_SERVE,4ab354c529074ce5,1.7572016460905349,6.1,61.0,61.0,61.0,169.09300411522634
,,0.0,Prepaid,AndroidApp,,,,45102.0,,,0.0,0.0,0.0,12.0,36,MFG_DEFECT_POOR_FINISH,,,2.769230769230769,36.0,36.0,36.0,36.0,168.9230769230769
,,,COD,AndroidApp,,,wait_refund,25802.0,,,0.0,0.0,0.0,13.0,36,MFG_DEFECT_POOR_FINISH,,,2.5714285714285716,36.0,36.0,36.0,36.0,168.42857142857144
>700,,0.0,,AndroidApp,,,,35232.0,,,0.0,0.0,0.0,16.0,36,DAMAGED_BROKEN_PRODUCT,SELF_SERVE,,2.1176470588235294,36.0,36.0,36.0,36.0,167.29411764705884
,,,,,,,wait_refund,32191.0,,,0.0,0.0,0.0,16.0,36,DAMAGED_BROKEN_PRODUCT,SELF_SERVE,,2.1176470588235294,36.0,36.0,36.0,36.0,167.29411764705884
>700,,0.0,COD,,,,,28942.0,,,0.0,0.0,0.0,8.0,35,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.888888888888889,35.0,35.0,35.0,35.0,167.22222222222223
,,0.0,COD,,,,wait_refund,22229.0,,,0.0,0.0,0.0,9.0,35,INSTALL_ASSEMBLY_ISSUE,,,3.5,35.0,35.0,35.0,35.0,166.25
,,0.0,COD,,,,wait_refund,22229.0,,,0.0,0.0,0.0,9.0,35,INSTALL_ASSEMBLY_ISSUE,SELF_SERVE,,3.5,35.0,35.0,35.0,35.0,166.25
,,,COD,,,299-750,,17790.0,,,0.0,0.0,0.0,9.0,35,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.5,35.0,35.0,35.0,35.0,166.25
,,,COD,AndroidApp,,,wait_refund,22803.0,,,0.0,0.0,0.0,10.0,35,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.1818181818181817,35.0,35.0,35.0,35.0,165.45454545454544
,,0.0,,,,299-750,,18631.0,,,0.0,0.0,0.0,14.0,35,DAMAGED_BROKEN_PRODUCT,,,2.3333333333333335,35.0,35.0,35.0,35.0,163.33333333333331
,,,Prepaid,AndroidApp,,,,39919.0,,,0.0,0.0,0.0,15.0,35,DAMAGED_BROKEN_PRODUCT,,,2.1875,35.0,35.0,35.0,35.0,162.96875
,,,,AndroidApp,,299-750,,18074.0,,,0.0,0.0,0.0,15.0,35,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.1875,35.0,35.0,35.0,35.0,162.96875
,,0.0,,,,,wait_replace,44089.0,,,0.0,0.0,0.0,15.0,35,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.1875,35.0,35.0,35.0,35.0,162.96875
,,0.0,,AndroidApp,,299-750,,17587.0,,,0.0,0.0,0.0,17.0,35,MFG_DEFECT_POOR_FINISH,,,1.9444444444444444,35.0,35.0,35.0,35.0,162.36111111111111
,,0.0,Prepaid,,,,,35430.0,,,0.0,0.0,0.0,11.0,34,DAMAGED_BROKEN_PRODUCT,SELF_SERVE,,2.8333333333333335,34.0,34.0,34.0,34.0,160.08333333333331
>700,,,,,,299-750,,17101.0,,,0.0,0.0,0.0,11.0,34,MFG_DEFECT_POOR_FINISH,,,2.8333333333333335,34.0,34.0,34.0,34.0,160.08333333333331
,,0.0,COD,AndroidApp,,,wait_refund,23454.0,,,0.0,0.0,0.0,12.0,34,MFG_DEFECT_POOR_FINISH,,,2.6153846153846154,34.0,34.0,34.0,34.0,159.53846153846155
,,,,,back_to_source,,,30975.0,,,0.0,0.0,0.0,12.0,34,MFG_DEFECT_POOR_FINISH,,,2.6153846153846154,34.0,34.0,34.0,34.0,159.53846153846155
,,,,,back_to_source,,wait_refund,30975.0,,,0.0,0.0,0.0,12.0,34,MFG_DEFECT_POOR_FINISH,,,2.6153846153846154,34.0,34.0,34.0,34.0,159.53846153846155
>700,,,,AndroidApp,,,,26149.0,,,0.0,0.0,0.0,13.0,34,INSTALL_ASSEMBLY_ISSUE,,,2.4285714285714284,34.0,34.0,34.0,34.0,159.07142857142856
,,,COD,AndroidApp,,,,30664.0,,,0.0,0.0,0.0,13.0,34,INSTALL_ASSEMBLY_ISSUE,SELF_SERVE,,2.4285714285714284,34.0,34.0,34.0,34.0,159.07142857142856
,,,COD,AndroidApp,,,,30664.0,,,0.0,0.0,0.0,13.0,34,INSTALL_ASSEMBLY_ISSUE,,,2.4285714285714284,34.0,34.0,34.0,34.0,159.07142857142856
,,,,AndroidApp,,,wait_refund,33280.0,,,0.0,0.0,0.0,15.0,34,DAMAGED_BROKEN_PRODUCT,,,2.125,34.0,34.0,34.0,34.0,158.3125
,,,,,,,,29118.0,,,0.0,0.0,5.25,30.714285714285715,54,DEFECTIVE_PRODUCT,,4ab354c529074ce5,1.7027027027027026,8.64,54.0,54.0,54.0,156.53675675675674
,,0.0,,,,,,29118.0,,,0.0,0.0,5.25,30.714285714285715,54,DEFECTIVE_PRODUCT,,4ab354c529074ce5,1.7027027027027026,8.64,54.0,54.0,54.0,156.53675675675674
,,,,AndroidApp,,,wait_refund,31659.0,,,0.0,0.0,7.8,40.142857142857146,56,,,4ab354c529074ce5,1.361111111111111,6.363636363636363,56.0,56.0,56.0,156.13005050505052
,,0.0,,AndroidApp,,,wait_refund,31659.0,,,0.0,0.0,7.8,40.142857142857146,56,,,4ab354c529074ce5,1.361111111111111,6.363636363636363,56.0,56.0,56.0,156.13005050505052
,,0.0,COD,AndroidApp,,,,28865.0,,,0.0,0.0,0.0,10.0,33,INSTALL_ASSEMBLY_ISSUE,,,3.0,33.0,33.0,33.0,33.0,156.0
,,0.0,COD,AndroidApp,,,,28865.0,,,0.0,0.0,0.0,10.0,33,INSTALL_ASSEMBLY_ISSUE,SELF_SERVE,,3.0,33.0,33.0,33.0,33.0,156.0
>700,,,Prepaid,AndroidApp,,,,33704.0,,,0.0,0.0,0.0,10.0,33,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.0,33.0,33.0,33.0,33.0,156.0
,,0.0,COD,,,299-750,,16505.0,,,0.0,0.0,0.0,11.0,33,MFG_DEFECT_POOR_FINISH,,,2.75,33.0,33.0,33.0,33.0,155.375
>700,,,,,,299-750,,16792.0,,,0.0,0.0,0.0,11.0,33,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.75,33.0,33.0,33.0,33.0,155.375
,,,Prepaid,,back_to_source,,wait_refund,29406.0,,,0.0,0.0,0.0,12.0,33,MFG_DEFECT_POOR_FINISH,,,2.5384615384615383,33.0,33.0,33.0,33.0,154.84615384615384
,,,Prepaid,,back_to_source,,,29406.0,,,0.0,0.0,0.0,12.0,33,MFG_DEFECT_POOR_FINISH,,,2.5384615384615383,33.0,33.0,33.0,33.0,154.84615384615384
,,,Prepaid,,,,wait_refund,29406.0,,,0.0,0.0,0.0,13.0,33,MFG_DEFECT_POOR_FINISH,,,2.357142857142857,33.0,33.0,33.0,33.0,154.39285714285714
,,0.0,Prepaid,AndroidApp,,,,38041.0,,,0.0,0.0,0.0,13.0,33,DAMAGED_BROKEN_PRODUCT,,,2.357142857142857,33.0,33.0,33.0,33.0,154.39285714285714
>700,,,,AndroidApp,,,,25385.0,,,0.0,0.0,0.0,13.0,33,INSTALL_ASSEMBLY_ISSUE,SELF_SERVE,,2.357142857142857,33.0,33.0,33.0,33.0,154.39285714285714
,,,,AndroidApp,,,wait_replace,45802.0,,,0.0,0.0,0.0,18.0,33,MFG_DEFECT_POOR_FINISH,,,1.736842105263158,33.0,33.0,33.0,33.0,152.8421052631579
,,0.0,COD,,,299-750,,15933.0,,,0.0,0.0,0.0,9.0,32,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,3.2,32.0,32.0,32.0,32.0,152.0
,,0.0,COD,,,299-750,,24262.0,,,0.0,0.0,7.5,31.571428571428573,54,,SELF_SERVE,4ab354c529074ce5,1.6578947368421053,6.352941176470588,54.0,54.0,54.0,151.85061919504645
,,,COD,,,299-750,,24262.0,,,0.0,0.0,7.5,31.571428571428573,54,,SELF_SERVE,4ab354c529074ce5,1.6578947368421053,6.352941176470588,54.0,54.0,54.0,151.85061919504645
,,,COD,,,299-750,,24262.0,,,0.0,0.0,7.5,34.42857142857143,54,,,4ab354c529074ce5,1.5241935483870968,6.352941176470588,54.0,54.0,54.0,151.5163662239089
,,0.0,COD,,,299-750,,24262.0,,,0.0,0.0,7.5,34.42857142857143,54,,,4ab354c529074ce5,1.5241935483870968,6.352941176470588,54.0,54.0,54.0,151.5163662239089
>700,,0.0,,AndroidApp,,,,24232.0,,,0.0,0.0,0.0,10.0,32,INSTALL_ASSEMBLY_ISSUE,,,2.909090909090909,32.0,32.0,32.0,32.0,151.27272727272728
>700,,0.0,,,,299-750,,23035.0,,,0.0,0.0,5.5,25.857142857142858,52,,,4ab354c529074ce5,1.9361702127659575,8.0,52.0,52.0,52.0,150.8404255319149
>700,,,,,,299-750,,23035.0,,,0.0,0.0,5.5,25.857142857142858,52,,,4ab354c529074ce5,1.9361702127659575,8.0,52.0,52.0,52.0,150.8404255319149
,,0.0,,AndroidApp,,,wait_refund,29719.0,,,0.0,0.0,7.8,37.714285714285715,54,,SELF_SERVE,4ab354c529074ce5,1.3948339483394834,6.136363636363636,54.0,54.0,54.0,150.75981214357597
,,,,AndroidApp,,,wait_refund,29719.0,,,0.0,0.0,7.8,37.714285714285715,54,,SELF_SERVE,4ab354c529074ce5,1.3948339483394834,6.136363636363636,54.0,54.0,54.0,150.75981214357597
,,0.0,Prepaid,AndroidApp,,,,28190.0,,,0.0,0.0,0.0,11.0,32,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.6666666666666665,32.0,32.0,32.0,32.0,150.66666666666669
,,,,,,1000-2000,,45518.0,,,0.0,0.0,0.0,12.0,32,MFG_DEFECT_POOR_FINISH,,,2.4615384615384617,32.0,32.0,32.0,32.0,150.15384615384616
,,,,AndroidApp,,299-750,,16539.0,,,0.0,0.0,0.0,12.0,32,DAMAGED_BROKEN_PRODUCT,,,2.4615384615384617,32.0,32.0,32.0,32.0,150.15384615384616
,,,,,,299-750,,16423.0,,,0.0,0.0,0.0,13.0,32,DAMAGED_BROKEN_PRODUCT,SELF_SERVE,,2.2857142857142856,32.0,32.0,32.0,32.0,149.71428571428572
>700,,0.0,Prepaid,AndroidApp,,,,41693.0,,,0.0,0.0,0.0,7.0,31,MFG_DEFECT_POOR_FINISH,,,3.875,31.0,31.0,31.0,31.0,149.1875
,,0.0,,AndroidApp,,299-750,,16007.0,,,0.0,0.0,0.0,15.0,32,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.0,32.0,32.0,32.0,32.0,149.0
,,,COD,,,,wait_replace,35231.0,,,0.0,0.0,0.0,15.0,32,DAMAGED_BROKEN_PRODUCT,,,2.0,32.0,32.0,32.0,32.0,149.0
,,,,,,,,26328.0,,,0.0,0.0,5.0,28.571428571428573,51,DEFECTIVE_PRODUCT,SELF_SERVE,4ab354c529074ce5,1.7246376811594202,8.5,51.0,51.0,51.0,148.81159420289856
,,0.0,,,,,,26328.0,,,0.0,0.0,5.0,28.571428571428573,51,DEFECTIVE_PRODUCT,SELF_SERVE,4ab354c529074ce5,1.7246376811594202,8.5,51.0,51.0,51.0,148.81159420289856
>700,,,Prepaid,,,,,39796.0,,,0.0,0.0,0.0,16.0,32,DAMAGED_BROKEN_PRODUCT,,,1.8823529411764706,32.0,32.0,32.0,32.0,148.70588235294116
>700,,,,,,299-750,,22394.0,,,0.0,0.0,5.5,23.571428571428573,51,,SELF_SERVE,4ab354c529074ce5,2.075581395348837,7.846153846153846,51.0,51.0,51.0,148.3812611806798
>700,,0.0,,,,299-750,,22394.0,,,0.0,0.0,5.5,23.571428571428573,51,,SELF_SERVE,4ab354c529074ce5,2.075581395348837,7.846153846153846,51.0,51.0,51.0,148.3812611806798
>700,,,,,,,wait_refund,17730.0,,,0.0,0.0,0.0,9.0,31,INSTALL_ASSEMBLY_ISSUE,,,3.1,31.0,31.0,31.0,31.0,147.25
>700,,,,,,,wait_refund,17730.0,,,0.0,0.0,0.0,9.0,31,INSTALL_ASSEMBLY_ISSUE,SELF_SERVE,,3.1,31.0,31.0,31.0,31.0,147.25
>700,,0.0,,AndroidApp,,,,23468.0,,,0.0,0.0,0.0,10.0,31,INSTALL_ASSEMBLY_ISSUE,SELF_SERVE,,2.8181818181818183,31.0,31.0,31.0,31.0,146.54545454545456
,,,Prepaid,,,,wait_refund,28398.0,,,0.0,0.0,0.0,11.0,31,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.5833333333333335,31.0,31.0,31.0,31.0,145.95833333333331
,,,Prepaid,,back_to_source,,,28398.0,,,0.0,0.0,0.0,11.0,31,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.5833333333333335,31.0,31.0,31.0,31.0,145.95833333333331
,,,,,back_to_source,,wait_refund,28398.0,,,0.0,0.0,0.0,11.0,31,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.5833333333333335,31.0,31.0,31.0,31.0,145.95833333333331
>700,,0.0,,,,299-750,,15244.0,,,0.0,0.0,0.0,11.0,31,MFG_DEFECT_POOR_FINISH,,,2.5833333333333335,31.0,31.0,31.0,31.0,145.95833333333331
,,,,,back_to_source,,,28398.0,,,0.0,0.0,0.0,11.0,31,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.5833333333333335,31.0,31.0,31.0,31.0,145.95833333333331
,,,Prepaid,,back_to_source,,wait_refund,28398.0,,,0.0,0.0,0.0,11.0,31,MFG_DEFECT_POOR_FINISH,SELF_SERVE,,2.5833333333333335,31.0,31.0,31.0,31.0,145.95833333333331
,,0.0,,AndroidApp,,299-750,,16060.0,,,0.0,0.0,0.0,12.0,31,DAMAGED_BROKEN_PRODUCT,,,2.3846153846153846,31.0,31.0,31.0,31.0,145.46153846153845
,SmallShoeRack,,,,,,,16277.0,,,0.0,0.0,0.0,13.0,31,MFG_DEFECT_POOR_FINISH,,,2.2142857142857144,31.0,31.0,31.0,31.0,145.03571428571428
,,0.0,,AndroidApp,,,wait_refund,29423.0,,,0.0,0.0,0.0,13.0,31,DAMAGED_BROKEN_PRODUCT,,,2.2142857142857144,31.0,31.0,31.0,31.0,145.03571428571428
,,0.0,,,,,wait_refund,26996.0,,,0.0,0.0,0.0,14.0,31,DAMAGED_BROKEN_PRODUCT,SELF_SERVE,,2.066666666666667,31.0,31.0,31.0,31.0,144.66666666666669
,,,,,,299-750,,14683.0,,,0.0,0.0,0.0,15.0,31,INSTALL_ASSEMBLY_ISSUE,,,1.9375,31.0,31.0,31.0,31.0,144.34375
,,,,,,299-750,,14683.0,,,0.0,0.0,0.0,15.0,31,INSTALL_ASSEMBLY_ISSUE,SELF_SERVE,,1.9375,31.0,31.0,31.0,31.0,144.34375
>700,,,,,,,wait_replace,42964.0,,,0.0,0.0,0.0,17.0,31,DAMAGED_BROKEN_PRODUCT,,,1.7222222222222223,31.0,31.0,31.0,31.0,143.80555555555554
,,0.0,COD,,,,wait_refund,28776.0,,,0.0,0.0,7.25,34.0,51,,SELF_SERVE,4ab354c529074ce5,1.457142857142857,6.181818181818182,51.0,51.0,51.0,143.5064935064935
,,,COD,,,,wait_refund,28776.0,,,0.0,0.0,7.25,34.0,51,,SELF_SERVE,4ab354c529074ce5,1.457142857142857,6.181818181818182,51.0,51.0,51.0,143.5064935064935
,,,COD,,,,wait_refund,28776.0,,,0.0,0.0,7.25,36.0,51,,,4ab354c529074ce5,1.3783783783783783,6.181818181818182,51.0,51.0,51.0,143.3095823095823
,,0.0,COD,,,,wait_refund,28776.0,,,0.0,0.0,7.25,36.0,51,,,4ab354c529074ce5,1.3783783783783783,6.181818181818182,51.0,51.0,51.0,143.3095823095823
,,0.0,COD,AndroidApp,,,,32068.0,,,0.0,0.0,10.25,44.57142857142857,51,,,4ab354c529074ce5,1.1191222570532915,4.533333333333333,51.0,51.0,51.0,139.3644723092999
,,,COD,AndroidApp,,,,32068.0,,,0.0,0.0,10.25,44.57142857142857,51,,,4ab354c529074ce5,1.1191222570532915,4.533333333333333,51.0,51.0,51.0,139.3644723092999
,,0.0,COD,AndroidApp,,,,31776.0,,,0.0,0.0,9.5,40.57142857142857,50,,SELF_SERVE,4ab354c529074ce5,1.202749140893471,4.761904761904762,50.0,50.0,50.0,137.53068237604322
,,,COD,AndroidApp,,,,31776.0,,,0.0,0.0,9.5,40.57142857142857,50,,SELF_SERVE,4ab354c529074ce5,1.202749140893471,4.761904761904762,50.0,50.0,50.0,137.53068237604322
,GamingHeadset,0.0,,,,,,12977.0,,,0.0,0.0,1.0,10.714285714285714,37,,,4ab354c529074ce5,3.158536585365854,18.5,37.0,37.0,37.0,137.39634146341464
,GamingHeadset,,,,,,,12977.0,,,0.0,0.0,1.0,10.714285714285714,37,,,4ab354c529074ce5,3.158536585365854,18.5,37.0,37.0,37.0,137.39634146341464
>700,,,,,,,wait_refund,27714.0,,,0.0,0.0,6.5,31.142857142857142,48,,,4ab354c529074ce5,1.4933333333333336,6.4,48.0,48.0,48.0,136.53333333333333
>700,,0.0,,,,,wait_refund,27714.0,,,0.0,0.0,6.5,31.142857142857142,48,,,4ab354c529074ce5,1.4933333333333336,6.4,48.0,48.0,48.0,136.53333333333333
,GamingHeadset,,,,,,,12685.0,,,0.0,0.0,1.0,10.0,36,,SELF_SERVE,4ab354c529074ce5,3.272727272727273,18.0,36.0,36.0,36.0,134.1818181818182
,GamingHeadset,0.0,,,,,,12685.0,,,0.0,0.0,1.0,10.0,36,,SELF_SERVE,4ab354c529074ce5,3.272727272727273,18.0,36.0,36.0,36.0,134.1818181818182
>700,,,,AndroidApp,,,,30037.0,,,0.0,0.0,8.5,32.142857142857146,48,,,4ab354c529074ce5,1.4482758620689653,5.052631578947368,48.0,48.0,48.0,133.72595281306715
>700,,0.0,,AndroidApp,,,,30037.0,,,0.0,0.0,8.5,32.142857142857146,48,,,4ab354c529074ce5,1.4482758620689653,5.052631578947368,48.0,48.0,48.0,133.72595281306715
,,,,AndroidApp,,299-750,wait_refund,20895.0,,,0.0,0.0,6.25,26.0,46,,,4ab354c529074ce5,1.7037037037037037,6.344827586206897,46.0,46.0,46.0,131.94891443167305
,,0.0,,AndroidApp,,299-750,wait_refund,20895.0,,,0.0,0.0,6.25,26.0,46,,,4ab354c529074ce5,1.7037037037037037,6.344827586206897,46.0,46.0,46.0,131.94891443167305
>700,,,,,,,wait_refund,26274.0,,,0.0,0.0,6.5,29.428571428571427,46,,SELF_SERVE,4ab354c529074ce5,1.511737089201878,6.133333333333334,46.0,46.0,46.0,131.04600938967135
>700,,0.0,,,,,wait_refund,26274.0,,,0.0,0.0,6.5,29.428571428571427,46,,SELF_SERVE,4ab354c529074ce5,1.511737089201878,6.133333333333334,46.0,46.0,46.0,131.04600938967135
,,,,AndroidApp,,299-750,wait_refund,20254.0,,,0.0,0.0,6.25,24.428571428571427,45,,SELF_SERVE,4ab354c529074ce5,1.7696629213483148,6.206896551724138,45.0,45.0,45.0,129.33795040681906
,,,Prepaid,,,,,30459.0,,,0.0,0.0,6.75,26.0,45,,,4ab354c529074ce5,1.6666666666666667,5.806451612903226,45.0,45.0,45.0,128.27956989247312
,,0.0,Prepaid,,,,,30459.0,,,0.0,0.0,6.75,26.0,45,,,4ab354c529074ce5,1.6666666666666667,5.806451612903226,45.0,45.0,45.0,128.27956989247312
,GamingHeadset,,,,,299-750,,12091.0,,,0.0,0.0,1.0,9.857142857142858,34,,SELF_SERVE,4ab354c529074ce5,3.131578947368421,17.0,34.0,34.0,34.0,126.82894736842105
,GamingHeadset,0.0,,,,299-750,,12091.0,,,0.0,0.0,1.0,9.857142857142858,34,,SELF_SERVE,4ab354c529074ce5,3.131578947368421,17.0,34.0,34.0,34.0,126.82894736842105
>700,,,,AndroidApp,,,,27816.0,,,0.0,0.0,7.75,29.857142857142858,45,,SELF_SERVE,4ab354c529074ce5,1.4583333333333333,5.142857142857143,45.0,45.0,45.0,126.43154761904762
>700,,0.0,,AndroidApp,,,,27816.0,,,0.0,0.0,7.75,29.857142857142858,45,,SELF_SERVE,4ab354c529074ce5,1.4583333333333333,5.142857142857143,45.0,45.0,45.0,126.43154761904762
,GamingHeadset,0.0,,,,299-750,,12091.0,,,0.0,0.0,1.0,10.571428571428571,34,,,4ab354c529074ce5,2.9382716049382718,17.0,34.0,34.0,34.0,126.34567901234567
,GamingHeadset,,,,,299-750,,12091.0,,,0.0,0.0,1.0,10.571428571428571,34,,,4ab354c529074ce5,2.9382716049382718,17.0,34.0,34.0,34.0,126.34567901234567
